Fund Name,Filename,Category,Start Date,End Date,Years,CAGR,CAGR_3Y,CAGR_5Y,CAGR_10Y,Abs_1Y,% Away from ATH,Mean Annual Return,Best 1y Return,Rolling 1y Mean,Rolling 2y Mean,Rolling 3y Mean,Rolling 4y Mean,Rolling 5y Mean,Rolling 1y Median,Rolling 3y Median,Skewness,Kurtosis,Positive Month %,Annual Volatility,Downside Deviation,Ulcer Index,Autocorrelation,Max Drawdown,Avg Drawdown,Worst Month,Worst Year,Negative Month %,VaR 95%,CVaR 95%,Recovery Ratio,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Sterling Ratio,Pain Index,Alpha,Beta,Upside Capture,Downside Capture,Roll 3Y 5th %,Roll 3Y 25th %,Roll 3Y Median,Roll 3Y 75th %,Roll 3Y 95th %,Vol_vs_Cat,Sharpe_vs_Cat,Sortino_vs_Cat,Alpha_vs_Cat,bad_days_pct,peer_outperformance_pct,Live_5Y,Deviation,Status
Motilal Oswal Midcap Fund Regular Plan Growth Option,Motilal_Oswal_Midcap_Fund_Regular_Plan_Growth_Option_127039,Equity - Mid Cap,2014-02-25,2026-01-09,11.87,0.2123331400875823,0.2484391363209894,0.26387201825309,0.1736900594343755,-0.0836142250645383,-0.141459901617676,0.2006673785132567,0.965015088095006,0.2138990758210412,0.1957435901612712,0.1841999143273731,0.1752786940590707,0.1713684396090513,0.1583507755303494,0.2104767381509564,-1.3011564473093318,15.187538107439224,0.6805555555555556,0.1704808133622397,0.1239060551908092,0.0973601686659232,0.043177882857275,-0.3729246751815264,-0.0779690774390509,-0.3022485644952427,-0.127036470689113,0.3125,-0.0158276973165287,-0.0260954709950606,0.5693727291824444,0.8935500545970705,1.2294245011109162,0.5693727291824444,1.1930900757762255,0.0676033917646757,0.0827618823820657,0.8361415742741246,106.0368942053092,59.58534942098922,-0.0234028425750709,0.0735962782030753,0.2104767381509564,0.2978958944267196,0.3566129726138123,-0.0047128653238736,0.4258910354065209,0.5908486975930636,0.057409433793768,43.79712131596985,59.44055944055944,N/A,0,Not Found
Invesco India PSU Equity Fund - Regular Plan - Growth,Invesco_India_PSU_Equity_Fund___Regular_Plan___Growth_112171,Equity - Sectoral / Thematic,2009-11-27,2026-01-09,16.12,0.1240722753355694,0.2833310050883035,0.2633155050014453,0.1701901898347235,0.1321760055001719,-0.0712069937958262,0.1297299626061311,1.0626662725391665,0.1437575269478576,0.137969460809182,0.1327151368494495,0.1293165565427629,0.1279799850064917,0.074605767469848,0.1246679138751318,-1.051931981829877,11.384561674461889,0.5538461538461539,0.1821863679430595,0.1331025058622275,0.1474209655497434,0.0377979723132788,-0.4181818181818181,-0.1219045879101019,-0.2106901920083029,-0.2445604873803307,0.441025641025641,-0.0178603322021789,-0.0272484358147281,0.2966945714546225,0.3516853431953511,0.4813754250569083,0.2966945714546225,0.5591244259710105,0.1120212154713609,0.0236659180577049,0.8726214359548369,103.2034383415786,94.55575570367614,-0.0675443599339832,0.0485426987863231,0.1246679138751318,0.2278874734303623,0.3439107868534524,0.0132340886548046,-0.0243167368810461,-0.0507316534470007,0.0016913371253926,43.90428211586902,47.42268041237113,26.47,0.14,✅ Verifed
BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH,BANDHAN_SMALL_CAP_FUND___DIRECT_PLAN_GROWTH_147946,Equity - Small Cap,2020-02-26,2026-01-09,5.87,0.3171971492931202,0.3097747017976155,0.2622267057956173,,0.0199166093187062,-0.0503024934506869,0.2802130744835993,1.0671550671550674,0.3684439281772935,0.3202664538877244,0.3037028579275646,0.3146754212277681,0.3277734621507309,0.2872457320504917,0.3079432618274087,-1.1205198749465588,5.472440535499841,0.5833333333333334,0.1671258110696324,0.1230151677706841,0.0788111099222359,0.1012894270228268,-0.2433628318584071,-0.0673740583486801,-0.1149193548387097,-0.0458368734069668,0.4027777777777778,-0.01743679163034,-0.0278085473756361,1.3033919225499122,1.5389433125082037,2.0907759096225305,1.3033919225499122,1.8951392612606837,0.0543211585903253,0.1678716340403852,0.6729477385012191,122.78700727087504,56.21258538045212,0.2519186772581803,0.2855878676559047,0.3079432618274087,0.3232398809970436,0.344928209187065,-0.0113705907449075,0.9618270820627788,1.314547644243389,0.1182832523956984,37.78389538885065,60.56338028169014,26.06,-0.17,✅ Verifed
CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION,CANARA_ROBECO_INFRASTRUCTURE_FUND___DIRECT_PLAN___GROWTH_OPTION_118267,Equity - Sectoral / Thematic,2013-01-02,2026-01-09,13.02,0.1687200963757182,0.2454831979429634,0.2619138137854691,0.1670034840920569,0.0304490947566424,-0.0726830300465509,0.1650008840270461,0.9822672577580748,0.2169700762569557,0.1982542893912893,0.1777741287062124,0.1698968158347316,0.162299097617429,0.1436905515074829,0.1956723815182133,-1.1381474074974507,12.651863160374894,0.6114649681528662,0.1689482343201221,0.1228050097072258,0.1172262980292369,0.083968170901158,-0.440665958200496,-0.0937919478694252,-0.2511909917713296,-0.1831238779174148,0.3821656050955414,-0.0165955429113324,-0.0255878479343133,0.3828752669362159,0.6435112909775434,0.8853066876906178,0.3828752669362159,0.8706249058882463,0.0845452431795319,0.0476699239049896,0.8942951846879055,110.48702141080624,88.60975374629122,-0.055812626396053,0.0802598160745955,0.1956723815182133,0.2760000204897725,0.3414426007746597,-4.044968132832505e-06,0.2675092109011461,0.3531996091867088,0.0256953429726773,42.47815230961298,51.28205128205128,25.88,-0.31,✅ Verifed
Franklin Build India Fund - Direct - Growth,Franklin_Build_India_Fund___Direct___Growth_118557,Uncategorized,2013-01-01,2026-01-09,13.02,0.2095888332690141,0.2612490556895612,0.2614531422456234,0.191462381430602,0.0468501635712463,-0.0482059804566381,0.1983135471228222,1.2153735538270474,0.2567235477457862,0.2320694323027625,0.2073866258732921,0.1969990373802044,0.188839455076044,0.1629489514265494,0.2088755722561968,-1.0067463095101945,10.302605994633158,0.6178343949044586,0.1697040236430314,0.1222735555322081,0.0920446276320527,0.0522176463887407,-0.4280321802623319,-0.0698569000951305,-0.2735587931251027,-0.0948644716970249,0.375796178343949,-0.0160593700650086,-0.0255845036828886,0.4896567195965535,0.881468983809546,1.2233948102507812,0.4896567195965535,1.2339141545125996,0.0606289659548794,0.0789316304666961,0.9418852431819974,124.89475920074602,92.4843417467775,-0.0330011741239922,0.1274511044877174,0.2088755722561968,0.3119775654671578,0.3658506651605437,-0.0185465105435893,0.6060950965756773,0.7373291259654666,0.048005310821215,43.15132605304212,63.46153846153846,25.54,-0.60,⚠️ Moderate
Nippon India Power - Infra Fund - Direct Plan Growth Plan - Growth Option,Nippon_India_Power___Infra_Fund___Direct_Plan_Growth_Plan___Growth_Option_118763,Equity - Sectoral / Thematic,2013-01-02,2026-01-09,13.02,0.148928252773995,0.2551677085856949,0.2614049802015508,0.1701842305502534,0.014100117735569,-0.1076026345955818,0.1511949831688578,1.104317271967973,0.2136195681585256,0.1926768747103219,0.1761796378660567,0.1689138354676079,0.1607309357022409,0.1179562313236755,0.1706796219343254,-1.030782400578406,9.925731794445497,0.6114649681528662,0.1841182142245624,0.1353753149394686,0.1603667040587147,0.084578757419815,-0.5316966366392469,-0.1280317298377045,-0.2682938114268129,-0.2060414473028159,0.3821656050955414,-0.0185042505670307,-0.028203678170253,0.2801000467397012,0.4829954122058364,0.6569015393519725,0.2801000467397012,0.6531032013833808,0.1160876279075831,0.0285994291584689,0.953118889972254,116.92121753095051,109.4475852127112,-0.0705210824482734,0.1023522998358668,0.1706796219343254,0.2759444344453192,0.3679551712181884,0.0151659349363074,0.106993332129439,0.1247944608480634,0.0066248482261566,43.85143570536829,54.48717948717948,25.75,-0.39,✅ Verifed
Nippon India Power - Infra Fund - Direct Plan Growth Plan - Bonus Option,Nippon_India_Power___Infra_Fund___Direct_Plan_Growth_Plan___Bonus_Option_118762,Equity - Sectoral / Thematic,2013-01-03,2026-01-09,13.02,0.1485798395807207,0.2551677085856949,0.2614049802015508,0.1701842305502534,0.014100117735569,-0.1076026345955818,0.1509181692809804,1.104317271967973,0.2137455849912233,0.1927008573659867,0.1762179917332054,0.1689540423236616,0.160737240474769,0.117960039529267,0.1707224203781003,-1.0303910176164344,9.92192248796665,0.6114649681528662,0.184145200183124,0.1353969619673877,0.1603891232121373,0.0845507211735957,-0.5316966366392469,-0.1280305093036767,-0.2682938114268129,-0.2060414473028159,0.3821656050955414,-0.0185042505670307,-0.0282030154821635,0.2794447610574812,0.4810325737115716,0.654223243222078,0.2794447610574812,0.6515787735353054,0.11612069448473,0.0284678368105438,0.9531074059097168,116.8947791356983,109.4487831920115,-0.0705268383308571,0.102598238660037,0.1707224203781003,0.2760918153398579,0.3679553311016594,0.0151929208948691,0.1050304936351743,0.122116164718169,0.0064932558782315,43.8339057133937,54.48717948717948,25.75,-0.39,✅ Verifed
BANDHAN Infrastructure Fund Direct Plan Growth,BANDHAN_Infrastructure_Fund_Direct_Plan_Growth_118469,Equity - Sectoral / Thematic,2013-01-02,2026-01-09,13.02,0.1501702670973719,0.2439376110867537,0.2611104135383695,0.1708450797029912,-0.0556612342124656,-0.170055425025604,0.1525080689856639,1.227224008574491,0.2165488529476823,0.1959552758402588,0.1760768594334594,0.1693594503731471,0.1615389956630402,0.1175136867962334,0.1888984192029731,-1.0286053271810414,9.228873638918929,0.5987261146496815,0.1855617399784444,0.1360750653510249,0.1701402161649154,0.0961177904979192,-0.5686805693601401,-0.1349451055539682,-0.2855113636363636,-0.2488076123354694,0.3949044585987261,-0.0188025037061438,-0.0287507718121455,0.2640678707667792,0.4859313515159236,0.6626509189230584,0.2640678707667792,0.6391717194673671,0.1216809309644963,0.0299300611697259,0.953942256355398,116.7511697951974,108.50425823984716,-0.1084253645128469,0.1092726782142633,0.1888984192029731,0.2752057932698677,0.365477462229092,0.0166094606901895,0.1099292714395262,0.1305438404191493,0.0079554802374136,43.177570093457945,50.0,N/A,0,Not Found
HDFC Infrastructure Fund - Growth Plan,HDFC_Infrastructure_Fund___Growth_Plan_107524,Equity - Sectoral / Thematic,2008-03-19,2026-01-09,17.81,0.0957374655417444,0.2445525940227693,0.2609540106499253,0.1180402097837911,0.0359854371087333,-0.0715067348441137,0.1113971526530732,1.3542312804607888,0.1658514132570754,0.1322734201958494,0.1108237517279605,0.1008116610071062,0.0942497157549645,0.0767227863297747,0.1042784650253666,-0.0717377888058958,12.463565078077162,0.5395348837209303,0.2147147126976325,0.1534429223348696,0.237239743664211,0.0975731568523994,-0.637256591418232,-0.1917401997500824,-0.3113885735906168,-0.361715497604273,0.4558139534883721,-0.0215786484951731,-0.0316684362762064,0.150233778404203,0.1664416242964728,0.2329039684460127,0.150233778404203,0.3281600054560783,0.1787045063075209,-0.0003735638696744,0.9458045952855848,118.29813965541706,125.12388174767474,-0.1747978743787836,0.0025270295478544,0.1042784650253666,0.225822080381523,0.3570149192607589,0.0457624334093775,-0.2095604557799245,-0.2992031100578963,-0.0223481448019867,44.792142530835996,47.19626168224299,25.60,-0.50,✅ Verifed
quant Infrastructure Fund - IDCW Option - Direct Plan,quant_Infrastructure_Fund___IDCW_Option___Direct_Plan_120832,Equity - Sectoral / Thematic,2007-09-21,2026-01-09,18.3,0.0758529349672323,0.160367362462898,0.2597820664474224,0.193771973002476,-0.0259069120749837,-0.1654247454026699,0.0920681506600311,1.567796998335802,0.1410137205444839,0.1277464868691758,0.114822719693522,0.1118317328869605,0.1137865037848975,0.0736993210439354,0.1005838580316064,-0.3910871498247362,9.724618279463105,0.5656108597285068,0.2066617916011462,0.1507426447642104,0.4536242579227345,0.1097343194896751,-0.781373055964361,-0.4072952940056897,-0.2788809867089911,-0.6065847823958144,0.4298642533936652,-0.0203232750757105,-0.0315218110320032,0.0970764660852242,0.0767095593452912,0.1051655620878171,0.0970764660852242,0.1495242235903366,0.3904099363396247,-0.0077390085747198,0.785646741396404,100.69710642967974,105.8624575939174,-0.1895840793749861,-0.0039612988941692,0.1005838580316064,0.2407119251923947,0.4212774741051558,0.0377095123128913,-0.2992925207311061,-0.4269415164160919,-0.029713589507032,,44.54545454545455,25.56,-0.41,✅ Verifed
Invesco India PSU Equity Fund - Direct Plan - IDCW Payout - Reinvestment,Invesco_India_PSU_Equity_Fund___Direct_Plan___IDCW__Payout___Reinvestment__120394,Equity - Sectoral / Thematic,2009-11-27,2026-01-09,16.12,0.1090388645158986,0.2654471164009209,0.259529786366123,0.1529653973966773,0.0572283150548356,-0.1272427983539094,0.1177099208577461,1.08852344296711,0.1317671937811942,0.1294483605205222,0.1250842754283075,0.1212474345770968,0.1186733562110083,0.0528393779821503,0.1160007699350927,-1.344355953610481,12.881446188567727,0.5487179487179488,0.1872487572455973,0.1395331154344388,0.1785096919567845,0.0330413929672812,-0.4727272727272728,-0.145851564995841,-0.2101217168481742,-0.2442084942084941,0.4461538461538462,-0.0179071068830442,-0.0285453524080616,0.2306591364759393,0.2618915352884224,0.351449649520225,0.2306591364759393,0.4435150311845408,0.1355178116984657,0.0111693456131107,0.8695933769037114,99.09114860161804,95.39986549046552,-0.0753965892512795,0.032262619973974,0.1160007699350927,0.2437575481107913,0.3579264110766855,0.0182964779573424,-0.1141105447879748,-0.180657428983684,-0.0108052353192014,,46.90721649484536,28.20,2.24,⚠️ High Deviation
quant Infrastructure Fund - Growth Option Direct Plan,quant_Infrastructure_Fund___Growth_Option_Direct_Plan_120833,Equity - Sectoral / Thematic,2013-01-07,2026-01-09,13.0,0.1688243565085352,0.1604284091736638,0.2589950208863587,0.1941015340567178,-0.025879804037298,-0.1653986381873574,0.1698619634677466,1.560505774410006,0.2505022175974658,0.223461726836257,0.2072997323317392,0.2087272155188961,0.2090863552676199,0.1337132190401337,0.1804084115811104,-0.7715337420328844,8.062808506001254,0.6050955414012739,0.1952891975297869,0.1422158807420886,0.1293132016518231,0.068319558305674,-0.4599148953172446,-0.1067634091342207,-0.2786887232624371,-0.1360399800912148,0.3885350318471338,-0.0193822414581036,-0.029773801211103,0.3670773837235297,0.5572471897322255,0.765205376085181,0.3670773837235297,0.8165098322544232,0.0972977872934547,0.04623610297804,0.9793916632247692,116.0391487398994,95.47955124350788,0.0070741963196264,0.0905562120835742,0.1804084115811104,0.3510653827120924,0.4345690893494548,0.0263369182415319,0.1812451096558281,0.2330982975812719,0.0242615220457277,43.24914250077955,49.358974358974365,25.48,-0.41,✅ Verifed
Invesco India Smallcap Fund - Direct Plan - Growth,Invesco_India_Smallcap_Fund___Direct_Plan___Growth_145137,Equity - Small Cap,2018-11-02,2026-01-09,7.19,0.2329243180227522,0.2498518799557147,0.25874655041408,,-0.0115292582118773,-0.0659815005138746,0.217955038892875,1.077905491698595,0.2870212358186004,0.3043815325708529,0.2899508510793186,0.2822514529365055,0.3024831314798194,0.2127703205356276,0.2846988556777762,-1.6663461156872952,15.533820671124094,0.6551724137931034,0.1757048177387389,0.1311196714133669,0.0870991792017949,0.0898175250081986,-0.3765923566878981,-0.0651097429760462,-0.2843881856540083,-0.0232158211521926,0.3333333333333333,-0.0160051216389244,-0.0284393302214557,0.618505165827858,0.984175165190285,1.3188281831304496,0.618505165827858,1.4107242481538134,0.0546630304836209,0.1001473929073167,0.7841489771638152,118.46668707509072,75.29372780134447,0.2380727549972643,0.2629415999601502,0.2846988556777762,0.310524961722858,0.3593557428103678,-0.002791584075801,0.4070589347448603,0.5425999177513082,0.0505590112626299,39.68343697003957,59.30232558139535,25.93,0.06,✅ Verifed
Kotak Infrastructure - Economic Reform Fund Direct Plan Growth Option,Kotak_Infrastructure___Economic_Reform_Fund__Direct_Plan__Growth_Option_133801,Equity - Sectoral / Thematic,2015-02-02,2026-01-09,10.93,0.1546054573358934,0.2094440641560875,0.2577027036801671,0.1766141683761086,-0.0104002808075819,-0.1038789805168049,0.151152495768177,1.0479024740050198,0.1912598130185022,0.1910515169632476,0.1786952999382271,0.1725611139861096,0.1739071046726329,0.163756488909863,0.1935403018514325,-1.4575935200678047,14.42257517832945,0.6590909090909091,0.1561785382723597,0.1155008864987587,0.1255133501291105,0.0906625254825734,-0.4599775394028579,-0.098785221522217,-0.2795221027479092,-0.1839424098186538,0.3333333333333333,-0.014630249163629,-0.0240837250505402,0.3361152319232848,0.6057519706767329,0.8190885819470327,0.3361152319232848,0.7777512641633381,0.0866403484033735,0.0500649066497084,0.8039018780408763,107.67265978318608,83.22541162743184,-0.0698073090772297,0.0856226031135726,0.1935403018514325,0.283979079544911,0.3822103924071252,-0.0127737410158951,0.2297498906003355,0.2869815034431237,0.0280903257173961,42.761692650334076,59.541984732824424,25.45,-0.32,✅ Verifed
Kotak Infrastructure - Economic Reform Fund Direct Plan Payout of Income Distribution cum capital withdrawal option,Kotak_Infrastructure___Economic_Reform_Fund__Direct_Plan__Payout_of_Income_Distribution_cum_capital_withdrawal_option_133800,Equity - Sectoral / Thematic,2015-02-02,2026-01-09,10.93,0.1533923590102852,0.2094468519295154,0.2576832596997154,0.1753089831989036,-0.0103891321786929,-0.1038667190644611,0.1501391131034951,1.0477986509030246,0.1902226907600812,0.1898131336331225,0.177317238749726,0.1712893494676535,0.1727010297357243,0.1615379652925617,0.1935171720313306,-1.455242900842613,14.39249938158778,0.6590909090909091,0.156193083253486,0.1155271344576182,0.129042041700976,0.0908107896983304,-0.4657236969579538,-0.1013399824547018,-0.2795475419345483,-0.1926226281395165,0.3333333333333333,-0.0146472044042628,-0.0240827819182536,0.3293634401947422,0.5979289035399772,0.808401934738083,0.3293634401947422,0.761857417191322,0.0889520126204843,0.0489910495086803,0.8039001101805254,107.667682249269,83.91728665338792,-0.0731333132871352,0.0821022629918705,0.1935171720313306,0.2839711291369481,0.3821843257420023,-0.0127591960347689,0.2219268234635798,0.2762948562341739,0.027016468576368,42.79881217520416,59.541984732824424,25.45,-0.32,✅ Verifed
Nippon India Small Cap Fund - Growth Plan - Growth Option,Nippon_India_Small_Cap_Fund___Growth_Plan___Growth_Option_113177,Equity - Small Cap,2010-09-21,2026-01-09,15.3,0.1996797507234837,0.202514775154192,0.2544362046819444,0.1957340146897992,-0.048027243665084,-0.1173534437291047,0.1892064953091991,1.4921506542966587,0.2528490165951054,0.2465444722254276,0.2440483178496322,0.2429579702296122,0.2349898347604537,0.1505005865723429,0.2639964525347904,-1.3063147006346096,9.936783133706784,0.6162162162162163,0.162604815248839,0.1207034384516529,0.1248740600996375,0.1495249683677167,-0.4972390999666684,-0.1007084822994855,-0.3012814915637278,-0.2503977588849085,0.3783783783783784,-0.0165312751360465,-0.0256145369298836,0.4015769289600696,0.8590136184449869,1.1572143471242675,0.4015769289600696,0.9948744987545332,0.087546282059042,0.0979249815300221,0.7625936582975492,117.45241390726952,71.69917911355651,-0.0214161431630376,0.1553608748356474,0.2639964525347904,0.349045889530035,0.4350836576712734,-0.0158915865657009,0.2818973879995622,0.3809860817451264,0.0483365998853354,41.27953278470932,61.41304347826087,25.32,-0.12,✅ Verifed
Nippon India Small Cap Fund - Growth Plan - Bonus Option,Nippon_India_Small_Cap_Fund___Growth_Plan___Bonus_Option_113178,Equity - Small Cap,2010-09-21,2026-01-09,15.3,0.1996797507234837,0.202514775154192,0.2544362046819444,0.1957340146897992,-0.048027243665084,-0.1173534437291047,0.1892069282068249,1.4921506542966587,0.2528498979355001,0.2465447545325242,0.2440484603194796,0.2429581270935863,0.2349899616643618,0.1505005865723429,0.2639964525347904,-1.3065587597732269,9.93511592216385,0.6162162162162163,0.1626073152658877,0.1207105726863203,0.1248754720358237,0.1494587277368572,-0.4972390999666684,-0.1007103041194732,-0.3012814915637278,-0.2505344122441408,0.3783783783783784,-0.0165312751360465,-0.0256121804532513,0.4015769289600696,0.859000411482633,1.1571459534572577,0.4015769289600696,0.9948654684147352,0.0875478657743643,0.0979246954130272,0.762632491233636,117.45815705612596,71.71120727310326,-0.0214161431630376,0.1553608748356474,0.2639964525347904,0.349045889530035,0.4350836576712734,-0.0158890865486522,0.2818841810372082,0.3809176880781163,0.0483363137683405,41.27953278470932,61.41304347826087,25.32,-0.12,✅ Verifed
ICICI Prudential India Opportunities Fund - Cumulative Option,ICICI_Prudential_India_Opportunities_Fund___Cumulative_Option_145896,Uncategorized,2019-01-16,2026-01-09,6.98,0.2065573183281932,0.2247746126503162,0.2543645527360403,,0.1206586826347306,-0.020669806384092,0.1957348439862693,1.0918836140888208,0.2467646575304592,0.273721550159343,0.2635438665840968,0.2625567153191864,0.2721862005639046,0.1975,0.253746031389843,-1.201013821085124,13.937125905553415,0.6352941176470588,0.1687587775577926,0.1227009884157899,0.0872984228554503,-0.0061587080134967,-0.4111812443642921,-0.0638325562691947,-0.2417815482502651,-0.008739406779661,0.3411764705882353,-0.0158878504672896,-0.0260478915700979,0.5023510219867683,0.8684426401346953,1.1944265504330145,0.5023510219867683,1.2607831009411652,0.0533980517336927,0.0705045288177286,0.855222772790565,111.8738005644848,81.16938195612778,0.1816777748948094,0.2268493029541077,0.253746031389843,0.2942778752792029,0.3717703237109844,-0.0194917566288281,0.5930687529008265,0.7083608661476999,0.0395782091722476,41.80232558139535,63.095238095238095,24.88,-0.56,⚠️ Moderate
DSP India T I G E R Fund - Regular Plan - Growth,DSP_India_T_I_G_E_R__Fund___Regular_Plan___Growth_102434,Uncategorized,2006-04-03,2026-01-09,19.77,0.1292984162870316,0.2312123230048,0.2543505288214849,0.1662460175343862,-0.0094847565269722,-0.1159991658024722,0.1394466045470168,1.0393006993006997,0.1739963670091093,0.1378055069307879,0.1311842660977976,0.1268566891457079,0.120749185730128,0.1124613837314868,0.1313916358518138,-0.3211562927794831,13.213920457442512,0.5756302521008403,0.2093728956242813,0.1509868733435214,0.2311773679766939,0.086208061093853,-0.6559688206707406,-0.1859720562428511,-0.2888704454861069,-0.5818579271446926,0.4201680672268907,-0.0201394748597805,-0.0324227385925348,0.1971106129020302,0.3309808372301796,0.4589698081194493,0.1971106129020302,0.4521365408417029,0.1703662616007669,0.0233992890397452,0.9301564847650728,111.86515707851544,105.92704379599404,-0.072804269949356,0.044224111199683,0.1313916358518138,0.2119561071970731,0.3397157025838968,0.0211223614376605,0.0556069499963108,-0.0270958761658652,-0.0075270306057358,43.643458615732186,52.742616033755276,N/A,0,Not Found
BANK OF INDIA Manufacturing - Infrastructure Fund Direct Plan Growth,BANK_OF_INDIA_Manufacturing___Infrastructure_Fund_Direct_Plan_Growth_119364,Equity - Sectoral / Thematic,2013-01-02,2026-01-09,13.02,0.1736142391184214,0.2579078658856211,0.2543174622466047,0.1908906296795038,0.096938775510204,-0.0353337072349971,0.16887278220641,1.091973244147157,0.216192478272606,0.2003797060985422,0.1843014972308745,0.1805804161242165,0.1782576147484102,0.1568827412908419,0.1912045520612892,-0.941594897533892,9.455700936902796,0.6369426751592356,0.1681067531132334,0.1221165367179825,0.1234128129212931,0.1134256771774631,-0.435049598488427,-0.0968876086145879,-0.2067307692307692,-0.2185792349726775,0.3503184713375796,-0.0165876777251183,-0.0258718688345688,0.3990676918715507,0.6758457766529647,0.9303755426736644,0.3990676918715507,0.8817936300819993,0.0854538443254621,0.053598167243533,0.8700952524613453,111.51881020618504,88.26166758790318,-0.0035667490361535,0.1151227966095304,0.1912045520612892,0.2706179764114586,0.3209475477909281,-0.0008455261750215,0.2998436965765674,0.3982684641697552,0.0316235863112207,41.47940074906367,55.769230769230774,25.33,-0.10,✅ Verifed
BANK OF INDIA Manufacturing - Infrastructure Fund Direct Plan Quarterly IDCW,BANK_OF_INDIA_Manufacturing___Infrastructure_Fund_Direct_Plan_Quarterly_IDCW_119365,Equity - Sectoral / Thematic,2014-05-21,2026-01-09,11.64,0.1756983616180312,0.257812606526145,0.2542327402504305,0.1894452281532488,0.0969991889699919,-0.0353729853088005,0.1701763814202852,1.0926870748299318,0.1897161634942338,0.1897904305913086,0.18280584926837,0.1742128511638873,0.1754563654309207,0.1327541981263326,0.1911315898319574,-1.1817431406712515,10.64758367574798,0.6453900709219859,0.165548957243622,0.1219393341058653,0.1229595953705304,0.1007609080697076,-0.4359712230215828,-0.0941904044772136,-0.2064752596212584,-0.2193645990922843,0.3404255319148936,-0.0163994169096211,-0.025905533609867,0.4030044928202365,0.6988770182814824,0.948819037486166,0.4030044928202365,0.904773652905428,0.0824398569798917,0.058331411786983,0.8504463114668926,107.12834902832807,78.22674236695445,-0.0079363920472411,0.0970499986806793,0.1911315898319574,0.2767721811809157,0.3237793916631175,-0.0034033220446328,0.322874938205085,0.416711958982257,0.0363568308546707,40.88687150837989,58.57142857142858,25.33,-0.09,✅ Verifed
BANK OF INDIA Manufacturing - Infrastructure Fund Direct Plan Regular IDCW,BANK_OF_INDIA_Manufacturing___Infrastructure_Fund_Direct_Plan_Regular_IDCW_119363,Equity - Sectoral / Thematic,2013-01-21,2026-01-09,12.97,0.1705964851328332,0.2577273250765231,0.2541419148613084,0.1846698652224003,0.096823251098344,-0.0353692970723734,0.1656335026584055,1.092116917626218,0.2060517231371408,0.1920024690169403,0.17673516370612,0.1729990323353691,0.1706149868133328,0.1507575757575758,0.175356485214513,-0.4130483756767276,17.542129683248156,0.6050955414012739,0.1640411583935876,0.11692554393201,0.1192279942187967,0.1036231601262223,-0.4360639360639361,-0.0920954917010444,-0.2068746021642266,-0.2236154649947753,0.3184713375796178,-0.0156587473002159,-0.0249817744608744,0.3912189727788454,0.6741996107310858,0.945871033938854,0.3912189727788454,0.8880816703305568,0.0815664059437906,0.0578145475243263,0.7748035270974565,101.28149472461362,71.22925134207146,-0.0050188619580231,0.0977423604353713,0.175356485214513,0.2701945109569663,0.3207594407561036,-0.0049111208946672,0.2981975306546884,0.4137639554349449,0.0358399665920141,41.466711726934776,57.99999999999999,25.33,-0.08,✅ Verifed
Nippon India Power - Infra Fund Growth Plan Bonus Option,Nippon_India_Power___Infra_Fund_Growth_Plan_Bonus_Option_101263,Equity - Sectoral / Thematic,2006-04-03,2026-01-09,19.77,0.1288066090109725,0.245372270678468,0.2524624772385528,0.1623696052778505,0.005254725401339,-0.1175979166802639,0.1387916118730328,1.334994797390978,0.1880870278889001,0.1393295760568756,0.1248646064024808,0.1136439735354997,0.1023864993374944,0.0926709268960781,0.1226228603711191,-0.3705575894692891,9.743918568073116,0.5882352941176471,0.2082431707520708,0.1500100033300654,0.2463348803841654,0.1023400240287322,-0.5902569783503604,-0.2036380028161673,-0.2688222534018285,-0.503875372232466,0.407563025210084,-0.0209710345305841,-0.0316121794300894,0.2182212387746078,0.3304147202641855,0.4586801378810589,0.2182212387746078,0.4242110928682283,0.1892333766479694,0.0272335843794774,0.8701520625145263,112.8016849049213,106.14536476100554,-0.1343861432995294,0.0453973205529667,0.1226228603711191,0.2319380241370007,0.3516946048147948,0.0392908914638159,-0.0455873598122117,-0.0734269406228501,0.0052590034471651,44.832545716046845,49.36708860759494,25.75,0.51,⚠️ Moderate
